Sensore,Data,Temperatura
S9,2021-10-27,13
S10,2021-10-27,54
S11,2021-10-27,17
S12,2021-10-27,42
S13,2021-10-27,19
S14,2021-10-27,53
S15,2021-10-27,38
S1,2021-10-28,61
S2,2021-10-28,57
S3,2021-10-28,48
S4,2021-10-28,54
S5,2021-10-28,29
S6,2021-10-28,24
S7,2021-10-28,15
S8,2021-10-28,15
S9,2021-10-28,26
S10,2021-10-28,10
S11,2021-10-28,16
S12,2021-10-28,52
S13,2021-10-28,61
S14,2021-10-28,29
S15,2021-10-28,57
S1,2021-10-29,17
S2,2021-10-29,44
S3,2021-10-29,35
S4,2021-10-29,41
S5,2021-10-29,17
S6,2021-10-29,45
S7,2021-10-29,58
S8,2021-10-29,48
S9,2021-10-29,40
S10,2021-10-29,30
S11,2021-10-29,14
S12,2021-10-29,54
S13,2021-10-29,48
S14,2021-10-29,38
S15,2021-10-29,43
S1,2021-10-30,45
S2,2021-10-30,46
S3,2021-10-30,55
S4,2021-10-30,27
S5,2021-10-30,36
S6,2021-10-30,50
S7,2021-10-30,17
S8,2021-10-30,19
S9,2021-10-30,37
S10,2021-10-30,30
S11,2021-10-30,19
S12,2021-10-30,59
S13,2021-10-30,34
S14,2021-10-30,21
S15,2021-10-30,41
S1,2021-10-31,44
S2,2021-10-31,25
S3,2021-10-31,26
S4,2021-10-31,21
S5,2021-10-31,47
S6,2021-10-31,37
S7,2021-10-31,16
S8,2021-10-31,43
S9,2021-10-31,46
S10,2021-10-31,58
S11,2021-10-31,12
S12,2021-10-31,19
S13,2021-10-31,17
S14,2021-10-31,34
S15,2021-10-31,24
S1,2021-11-01,35
S2,2021-11-01,31
S3,2021-11-01,41
S4,2021-11-01,47
S5,2021-11-01,29
S6,2021-11-01,34
S7,2021-11-01,62
S8,2021-11-01,43
S9,2021-11-01,58
S10,2021-11-01,16
S11,2021-11-01,10
S12,2021-11-01,34
S13,2021-11-01,62
S14,2021-11-01,21
S15,2021-11-01,63
S1,2021-11-02,51
S2,2021-11-02,34
S3,2021-11-02,36
S4,2021-11-02,64
S5,2021-11-02,50
S6,2021-11-02,54
S7,2021-11-02,37
S8,2021-11-02,37
S9,2021-11-02,56
S10,2021-11-02,15
S11,2021-11-02,38
S12,2021-11-02,13
S13,2021-11-02,19
S14,2021-11-02,34
S15,2021-11-02,33
S1,2021-11-03,40
S2,2021-11-03,64
S3,2021-11-03,50
S4,2021-11-03,23
S5,2021-11-03,60
S6,2021-11-03,52
S7,2021-11-03,27
S8,2021-11-03,51
S9,2021-11-03,57
S10,2021-11-03,16
S11,2021-11-03,47
S12,2021-11-03,46
S13,2021-11-03,33
S14,2021-11-03,14
S15,2021-11-03,46
S1,2021-11-04,13
S2,2021-11-04,19
S3,2021-11-04,31
S4,2021-11-04,48
S5,2021-11-04,17
S6,2021-11-04,43
S7,2021-11-04,47
S8,2021-11-04,18
S9,2021-11-04,48
S10,2021-11-04,35
S11,2021-11-04,62
S12,2021-11-04,59
S13,2021-11-04,49
S14,2021-11-04,41
S15,2021-11-04,55
S1,2021-11-05,31
S2,2021-11-05,52
S3,2021-11-05,19
S4,2021-11-05,34
S5,2021-11-05,40
S6,2021-11-05,10
S7,2021-11-05,48
S8,2021-11-05,49
S9,2021-11-05,25
S10,2021-11-05,20
S11,2021-11-05,33
S12,2021-11-05,48
S13,2021-11-05,44
S14,2021-11-05,57
S15,2021-11-05,12
S1,2021-11-06,17
S2,2021-11-06,14
S3,2021-11-06,33
S4,2021-11-06,19
S5,2021-11-06,12
S6,2021-11-06,29
S7,2021-11-06,46
S8,2021-11-06,36
S9,2021-11-06,26
S10,2021-11-06,55
S11,2021-11-06,58
S12,2021-11-06,55
S13,2021-11-06,12
S14,2021-11-06,53
S15,2021-11-06,63
S1,2021-11-07,58
S2,2021-11-07,42
S3,2021-11-07,19
S4,2021-11-07,11
S5,2021-11-07,50
S6,2021-11-07,60
S7,2021-11-07,36
S8,2021-11-07,63
S9,2021-11-07,38
S10,2021-11-07,45
S11,2021-11-07,29
S12,2021-11-07,34
S13,2021-11-07,16
S14,2021-11-07,37
S15,2021-11-07,49
S1,2021-11-08,60
S2,2021-11-08,13
S3,2021-11-08,26
S4,2021-11-08,45
S5,2021-11-08,27
S6,2021-11-08,57
S7,2021-11-08,36
S8,2021-11-08,40
S9,2021-11-08,39
S10,2021-11-08,35
S11,2021-11-08,50
S12,2021-11-08,26
S13,2021-11-08,58
S14,2021-11-08,44
S15,2021-11-08,47
S1,2021-11-09,19
S2,2021-11-09,46
S3,2021-11-09,61
S4,2021-11-09,27
S5,2021-11-09,27
S6,2021-11-09,55
S7,2021-11-09,38
S8,2021-11-09,43
S9,2021-11-09,16
S10,2021-11-09,17
S11,2021-11-09,45
S12,2021-11-09,16
S13,2021-11-09,59
S14,2021-11-09,38
S15,2021-11-09,47
S1,2021-11-10,60
S2,2021-11-10,40
S3,2021-11-10,63
S4,2021-11-10,42
S5,2021-11-10,59
S6,2021-11-10,54
S7,2021-11-10,39
S8,2021-11-10,31
S9,2021-11-10,35
S10,2021-11-10,15
S11,2021-11-10,32
S12,2021-11-10,12
S13,2021-11-10,45
S14,2021-11-10,40
S15,2021-11-10,10
S1,2021-11-11,44
S2,2021-11-11,43
S3,2021-11-11,28
S4,2021-11-11,55
S5,2021-11-11,36
S6,2021-11-11,48
S7,2021-11-11,38
S8,2021-11-11,53
S9,2021-11-11,20
S10,2021-11-11,58
S11,2021-11-11,31
S12,2021-11-11,35
S13,2021-11-11,19
S14,2021-11-11,38
S15,2021-11-11,47
S1,2021-11-12,51
S2,2021-11-12,41
S3,2021-11-12,11
S4,2021-11-12,57
S5,2021-11-12,40
S6,2021-11-12,20
S7,2021-11-12,27
S8,2021-11-12,25
S9,2021-11-12,49
S10,2021-11-12,58
S11,2021-11-12,45
S12,2021-11-12,24
S13,2021-11-12,36
S14,2021-11-12,21
S15,2021-11-12,60
S1,2021-11-13,52
S2,2021-11-13,58
S3,2021-11-13,12
S4,2021-11-13,16
S5,2021-11-13,38
S6,2021-11-13,11
S7,2021-11-13,52
S8,2021-11-13,14
S9,2021-11-13,12
S10,2021-11-13,63
S11,2021-11-13,31
S12,2021-11-13,51
S13,2021-11-13,53
S14,2021-11-13,48
S15,2021-11-13,38
S1,2021-11-14,29
S2,2021-11-14,30
S3,2021-11-14,58
S4,2021-11-14,52
S5,2021-11-14,29
S6,2021-11-14,55
S7,2021-11-14,11
S8,2021-11-14,53
S9,2021-11-14,10
S10,2021-11-14,55
S11,2021-11-14,26
S12,2021-11-14,28
S13,2021-11-14,44
S14,2021-11-14,62
S15,2021-11-14,55
S1,2021-11-15,34
S2,2021-11-15,12
S3,2021-11-15,41
S4,2021-11-15,24
S5,2021-11-15,15
S6,2021-11-15,38
S7,2021-11-15,32
S8,2021-11-15,12
S9,2021-11-15,64
S10,2021-11-15,45
S11,2021-11-15,64
S12,2021-11-15,37
S13,2021-11-15,63
S14,2021-11-15,58
S15,2021-11-15,18
S1,2021-11-16,33
S2,2021-11-16,38
S3,2021-11-16,42
S4,2021-11-16,21
S5,2021-11-16,38
S6,2021-11-16,24
S7,2021-11-16,30
S8,2021-11-16,48
S9,2021-11-16,57
S10,2021-11-16,14
S11,2021-11-16,51
S12,2021-11-16,15
S13,2021-11-16,12
S14,2021-11-16,26
S15,2021-11-16,21
S1,2021-11-17,48
S2,2021-11-17,17
S3,2021-11-17,16
S4,2021-11-17,22
S5,2021-11-17,39
S6,2021-11-17,29
S7,2021-11-17,19
S8,2021-11-17,38
S9,2021-11-17,43
S10,2021-11-17,64
S11,2021-11-17,62
S12,2021-11-17,28
S13,2021-11-17,58
S14,2021-11-17,16
S15,2021-11-17,30
S1,2021-11-18,28
S2,2021-11-18,13
S3,2021-11-18,59
S4,2021-11-18,56
S5,2021-11-18,31
S6,2021-11-18,53
S7,2021-11-18,51
S8,2021-11-18,32
S9,2021-11-18,33
S10,2021-11-18,41
S11,2021-11-18,13
S12,2021-11-18,28
S13,2021-11-18,49
S14,2021-11-18,20
S15,2021-11-18,29
S1,2021-11-19,33
S2,2021-11-19,30
S3,2021-11-19,51
S4,2021-11-19,53
S5,2021-11-19,62
S6,2021-11-19,56
S7,2021-11-19,30
S8,2021-11-19,51
S9,2021-11-19,28
S10,2021-11-19,53
S11,2021-11-19,23
S12,2021-11-19,64
S13,2021-11-19,63
S14,2021-11-19,22
S15,2021-11-19,41
S1,2021-11-20,61
S2,2021-11-20,37
S3,2021-11-20,41
S4,2021-11-20,37
S5,2021-11-20,51
S6,2021-11-20,48
S7,2021-11-20,20
S8,2021-11-20,20
S9,2021-11-20,59
S10,2021-11-20,33
S11,2021-11-20,62
S12,2021-11-20,50
S13,2021-11-20,47
S14,2021-11-20,45
S15,2021-11-20,36
S1,2021-11-21,11
S2,2021-11-21,35
S3,2021-11-21,28
S4,2021-11-21,23
S5,2021-11-21,41
S6,2021-11-21,41
S7,2021-11-21,41
S8,2021-11-21,15
S9,2021-11-21,19
S10,2021-11-21,39
S11,2021-11-21,62
S12,2021-11-21,26
S13,2021-11-21,41
S14,2021-11-21,13
S15,2021-11-21,17
S1,2021-11-22,53
S2,2021-11-22,52
S3,2021-11-22,20
S4,2021-11-22,57
S5,2021-11-22,44
S6,2021-11-22,41
S7,2021-11-22,51
S8,2021-11-22,21
S9,2021-11-22,33
S10,2021-11-22,45
S11,2021-11-22,22
S12,2021-11-22,19
S13,2021-11-22,56
S14,2021-11-22,29
S15,2021-11-22,10
S1,2021-11-23,15
S2,2021-11-23,48
S3,2021-11-23,15
S4,2021-11-23,57
S5,2021-11-23,52
S6,2021-11-23,53
S7,2021-11-23,45
S8,2021-11-23,50
S9,2021-11-23,45
S10,2021-11-23,64
S11,2021-11-23,29
S12,2021-11-23,31
S13,2021-11-23,32
S14,2021-11-23,63
S15,2021-11-23,53
S1,2021-11-24,31
S2,2021-11-24,44
S3,2021-11-24,17
S4,2021-11-24,52
S5,2021-11-24,44
S6,2021-11-24,20
S7,2021-11-24,39
S8,2021-11-24,55
S9,2021-11-24,10
S10,2021-11-24,60
S11,2021-11-24,24
S12,2021-11-24,23
S13,2021-11-24,59
S14,2021-11-24,43
S15,2021-11-24,28
S1,2021-11-25,32
S2,2021-11-25,50
S3,2021-11-25,50
S4,2021-11-25,19
S5,2021-11-25,33
S6,2021-11-25,24
S7,2021-11-25,21
S8,2021-11-25,49
S9,2021-11-25,26
S10,2021-11-25,29
S11,2021-11-25,18
S12,2021-11-25,12
S13,2021-11-25,39
S14,2021-11-25,57
S15,2021-11-25,25
S1,2021-11-26,19
S2,2021-11-26,28
S3,2021-11-26,23
S4,2021-11-26,44
S5,2021-11-26,24
S6,2021-11-26,43
S7,2021-11-26,11
S8,2021-11-26,14
S9,2021-11-26,50
S10,2021-11-26,54
S11,2021-11-26,40
S12,2021-11-26,57
S13,2021-11-26,14
S14,2021-11-26,62
S15,2021-11-26,37
S1,2021-11-27,39
S2,2021-11-27,50
S3,2021-11-27,16
S4,2021-11-27,26
S5,2021-11-27,42
S6,2021-11-27,44
S7,2021-11-27,45
S8,2021-11-27,23
S9,2021-11-27,39
S10,2021-11-27,39
S11,2021-11-27,20
S12,2021-11-27,60
S13,2021-11-27,56
S14,2021-11-27,32
S15,2021-11-27,36
S1,2021-11-28,18
S2,2021-11-28,64
S3,2021-11-28,63
S4,2021-11-28,50
S5,2021-11-28,50
S6,2021-11-28,61
S7,2021-11-28,64
S8,2021-11-28,24
S9,2021-11-28,29
S10,2021-11-28,50
S11,2021-11-28,30
S12,2021-11-28,45
S13,2021-11-28,10
S14,2021-11-28,29
S15,2021-11-28,57
S1,2021-11-29,31
S2,2021-11-29,16
S3,2021-11-29,51
S4,2021-11-29,54
S5,2021-11-29,54
S6,2021-11-29,32
S7,2021-11-29,60
S8,2021-11-29,23
S9,2021-11-29,25
S10,2021-11-29,45
S11,2021-11-29,38
S12,2021-11-29,15
S13,2021-11-29,49
S14,2021-11-29,15
S15,2021-11-29,13
S1,2021-11-30,48
S2,2021-11-30,20
S3,2021-11-30,46
S4,2021-11-30,24
S5,2021-11-30,46
S6,2021-11-30,40
S7,2021-11-30,59
S8,2021-11-30,29
S9,2021-11-30,21
S10,2021-11-30,40
S11,2021-11-30,40
S12,2021-11-30,35
S13,2021-11-30,52
S14,2021-11-30,41
S15,2021-11-30,21
S1,2021-12-01,63
S2,2021-12-01,45
S3,2021-12-01,59
S4,2021-12-01,47
S5,2021-12-01,18
S6,2021-12-01,14
S7,2021-12-01,18
S8,2021-12-01,12
S9,2021-12-01,43
S10,2021-12-01,14
S11,2021-12-01,23
S12,2021-12-01,51
S13,2021-12-01,47
S14,2021-12-01,14
S15,2021-12-01,22
S1,2021-12-02,55
S2,2021-12-02,25
S3,2021-12-02,19
S4,2021-12-02,25
S5,2021-12-02,12
S6,2021-12-02,20
S7,2021-12-02,64
S8,2021-12-02,51
S9,2021-12-02,47
S10,2021-12-02,26
S11,2021-12-02,37
S12,2021-12-02,51
S13,2021-12-02,40
S14,2021-12-02,23
S15,2021-12-02,24
S1,2021-12-03,61
S2,2021-12-03,17
S3,2021-12-03,47
S4,2021-12-03,13
S5,2021-12-03,47
S6,2021-12-03,57
S7,2021-12-03,21
S8,2021-12-03,12
S9,2021-12-03,62
S10,2021-12-03,64
S11,2021-12-03,40
S12,2021-12-03,18
S13,2021-12-03,13
S14,2021-12-03,19
S15,2021-12-03,33
S1,2021-12-04,54
S2,2021-12-04,21
S3,2021-12-04,24
S4,2021-12-04,63
S5,2021-12-04,50
S6,2021-12-04,24
S7,2021-12-04,26
S8,2021-12-04,37
S9,2021-12-04,38
S10,2021-12-04,11
S11,2021-12-04,64
S12,2021-12-04,59
S13,2021-12-04,21
S14,2021-12-04,30
S15,2021-12-04,45
S1,2021-12-05,27
S2,2021-12-05,42
S3,2021-12-05,54
S4,2021-12-05,29
S5,2021-12-05,18
S6,2021-12-05,15
S7,2021-12-05,14
S8,2021-12-05,43
S9,2021-12-05,31
S10,2021-12-05,29
S11,2021-12-05,44
S12,2021-12-05,23
S13,2021-12-05,22
S14,2021-12-05,26
S15,2021-12-05,37
S1,2021-12-06,11
S2,2021-12-06,60
S3,2021-12-06,41
S4,2021-12-06,23
S5,2021-12-06,37
S6,2021-12-06,25
S7,2021-12-06,37
S8,2021-12-06,41
S9,2021-12-06,38
S10,2021-12-06,64
S11,2021-12-06,45
S12,2021-12-06,44
S13,2021-12-06,18
S14,2021-12-06,12
S15,2021-12-06,48
S1,2021-12-07,63
S2,2021-12-07,64
S3,2021-12-07,46
S4,2021-12-07,26
S5,2021-12-07,46
S6,2021-12-07,62
S7,2021-12-07,29
S8,2021-12-07,49
S9,2021-12-07,11
S10,2021-12-07,27
S11,2021-12-07,50
S12,2021-12-07,43
S13,2021-12-07,57
S14,2021-12-07,44
S15,2021-12-07,15
S1,2021-12-08,11
S2,2021-12-08,13
S3,2021-12-08,20
S4,2021-12-08,11
S5,2021-12-08,64
S6,2021-12-08,13
S7,2021-12-08,27
S8,2021-12-08,62
S9,2021-12-08,57
S10,2021-12-08,30
S11,2021-12-08,55
S12,2021-12-08,10
S13,2021-12-08,26
S14,2021-12-08,29
S15,2021-12-08,38
S1,2021-12-09,35
S2,2021-12-09,60
S3,2021-12-09,41
S4,2021-12-09,48
S5,2021-12-09,30
S6,2021-12-09,45
S7,2021-12-09,41
S8,2021-12-09,61
S9,2021-12-09,44
S10,2021-12-09,39
S11,2021-12-09,47
S12,2021-12-09,21
S13,2021-12-09,39
S14,2021-12-09,60
S15,2021-12-09,52
S1,2021-12-10,47
S2,2021-12-10,44
S3,2021-12-10,62
S4,2021-12-10,32
S5,2021-12-10,62
S6,2021-12-10,41
S7,2021-12-10,34
S8,2021-12-10,17
S9,2021-12-10,12
S10,2021-12-10,45
S11,2021-12-10,45
S12,2021-12-10,12
S13,2021-12-10,54
S14,2021-12-10,60
S15,2021-12-10,55
S1,2021-12-11,61
S2,2021-12-11,12
S3,2021-12-11,29
S4,2021-12-11,38
S5,2021-12-11,57
S6,2021-12-11,54
S7,2021-12-11,11
S8,2021-12-11,19
S9,2021-12-11,23
S10,2021-12-11,35
S11,2021-12-11,35
S12,2021-12-11,16
S13,2021-12-11,40
S14,2021-12-11,36
S15,2021-12-11,26
S1,2021-12-12,56
S2,2021-12-12,53
S3,2021-12-12,11
S4,2021-12-12,15
S5,2021-12-12,48
S6,2021-12-12,21
S7,2021-12-12,13
S8,2021-12-12,58
S9,2021-12-12,32
S10,2021-12-12,61
S11,2021-12-12,11
S12,2021-12-12,53
S13,2021-12-12,38
S14,2021-12-12,13
S15,2021-12-12,50
S1,2021-12-13,42
S2,2021-12-13,52
S3,2021-12-13,11
S4,2021-12-13,54
S5,2021-12-13,42
S6,2021-12-13,44
S7,2021-12-13,56
S8,2021-12-13,10
S9,2021-12-13,13
S10,2021-12-13,63
S11,2021-12-13,45
S12,2021-12-13,34
S13,2021-12-13,48
S14,2021-12-13,62
S15,2021-12-13,37
S1,2021-12-14,34
S2,2021-12-14,58
S3,2021-12-14,45
S4,2021-12-14,50
S5,2021-12-14,53
S6,2021-12-14,57
S7,2021-12-14,10
S8,2021-12-14,48
S9,2021-12-14,21
S10,2021-12-14,44
S11,2021-12-14,58
S12,2021-12-14,19
S13,2021-12-14,62
S14,2021-12-14,42
S15,2021-12-14,55
S1,2021-12-15,10
S2,2021-12-15,37
S3,2021-12-15,16
S4,2021-12-15,38
S5,2021-12-15,57
S6,2021-12-15,47
S7,2021-12-15,15
S8,2021-12-15,51
S9,2021-12-15,59
S10,2021-12-15,47
S11,2021-12-15,64
S12,2021-12-15,52
S13,2021-12-15,62
S14,2021-12-15,17
S15,2021-12-15,13
S1,2021-12-16,51
S2,2021-12-16,29
S3,2021-12-16,60
S4,2021-12-16,60
S5,2021-12-16,36
S6,2021-12-16,18
S7,2021-12-16,18
S8,2021-12-16,53
S9,2021-12-16,24
S10,2021-12-16,58
S11,2021-12-16,42
S12,2021-12-16,13
S13,2021-12-16,54
S14,2021-12-16,19
S15,2021-12-16,49
S1,2021-12-17,35
S2,2021-12-17,59
S3,2021-12-17,33
S4,2021-12-17,23
S5,2021-12-17,62
S6,2021-12-17,17
S7,2021-12-17,28
S8,2021-12-17,20
S9,2021-12-17,15
S10,2021-12-17,54
S11,2021-12-17,29
S12,2021-12-17,16
S13,2021-12-17,50
S14,2021-12-17,13
S15,2021-12-17,53
S1,2021-12-18,14
S2,2021-12-18,12
S3,2021-12-18,41
S4,2021-12-18,18
S5,2021-12-18,58
S6,2021-12-18,39
S7,2021-12-18,23
S8,2021-12-18,12
S9,2021-12-18,15
S10,2021-12-18,47
S11,2021-12-18,57
S12,2021-12-18,49
S13,2021-12-18,56
S14,2021-12-18,44
S15,2021-12-18,24
S1,2021-12-19,44
S2,2021-12-19,26
S3,2021-12-19,42
S4,2021-12-19,20
S5,2021-12-19,21
S6,2021-12-19,15
S7,2021-12-19,28
S8,2021-12-19,49
S9,2021-12-19,20
S10,2021-12-19,60
S11,2021-12-19,32
S12,2021-12-19,18
S13,2021-12-19,55
S14,2021-12-19,15
S15,2021-12-19,17
S1,2021-12-20,11
S2,2021-12-20,32
S3,2021-12-20,49
S4,2021-12-20,36
S5,2021-12-20,53
S6,2021-12-20,40
S7,2021-12-20,36
S8,2021-12-20,46
S9,2021-12-20,25
S10,2021-12-20,20
S11,2021-12-20,21
S12,2021-12-20,57
S13,2021-12-20,27
S14,2021-12-20,41
S15,2021-12-20,14
S1,2021-12-21,33
S2,2021-12-21,37
S3,2021-12-21,40
S4,2021-12-21,55
S5,2021-12-21,19
S6,2021-12-21,13
S7,2021-12-21,39
S8,2021-12-21,40
S9,2021-12-21,56
S10,2021-12-21,48
S11,2021-12-21,51
S12,2021-12-21,27
S13,2021-12-21,31
S14,2021-12-21,22
S15,2021-12-21,36
S1,2021-12-22,30
S2,2021-12-22,32
S3,2021-12-22,61
S4,2021-12-22,63
S5,2021-12-22,45
S6,2021-12-22,34
S7,2021-12-22,64
S8,2021-12-22,30
S9,2021-12-22,56
S10,2021-12-22,49
S11,2021-12-22,17
S12,2021-12-22,44
S13,2021-12-22,26
S14,2021-12-22,64
S15,2021-12-22,10
S1,2021-12-23,22
S2,2021-12-23,10
S3,2021-12-23,18
S4,2021-12-23,15
S5,2021-12-23,37
S6,2021-12-23,59
S7,2021-12-23,42
S8,2021-12-23,10
S9,2021-12-23,61
S10,2021-12-23,14
S11,2021-12-23,37
S12,2021-12-23,57
S13,2021-12-23,58
S14,2021-12-23,53
S15,2021-12-23,12
S1,2021-12-24,22
S2,2021-12-24,15
S3,2021-12-24,33
S4,2021-12-24,54
S5,2021-12-24,54
S6,2021-12-24,53
S7,2021-12-24,61
S8,2021-12-24,29
S9,2021-12-24,60
S10,2021-12-24,44
S11,2021-12-24,33
S12,2021-12-24,17
S13,2021-12-24,49
S14,2021-12-24,15
S15,2021-12-24,12
S1,2021-12-25,33
S2,2021-12-25,22
S3,2021-12-25,40
S4,2021-12-25,56
S5,2021-12-25,35
S6,2021-12-25,50
S7,2021-12-25,18
S8,2021-12-25,25
S9,2021-12-25,50
S10,2021-12-25,41
S11,2021-12-25,52
S12,2021-12-25,32
S13,2021-12-25,64
S14,2021-12-25,58
S15,2021-12-25,17
S1,2021-12-26,42
S2,2021-12-26,16
S3,2021-12-26,41
S4,2021-12-26,54
S5,2021-12-26,37
S6,2021-12-26,12
S7,2021-12-26,21
S8,2021-12-26,36
S9,2021-12-26,20
S10,2021-12-26,21
S11,2021-12-26,26
S12,2021-12-26,46
S13,2021-12-26,23
S14,2021-12-26,35
S15,2021-12-26,13
S1,2021-12-27,52
S2,2021-12-27,58
S3,2021-12-27,60
S4,2021-12-27,59
S5,2021-12-27,46
S6,2021-12-27,25
S7,2021-12-27,26
S8,2021-12-27,11
S9,2021-12-27,27
S10,2021-12-27,27
S11,2021-12-27,13
S12,2021-12-27,54
S13,2021-12-27,47
S14,2021-12-27,23
S15,2021-12-27,12
S1,2021-12-28,31
S2,2021-12-28,61
S3,2021-12-28,35
S4,2021-12-28,53
S5,2021-12-28,12
S6,2021-12-28,26
S7,2021-12-28,40
S8,2021-12-28,59
S9,2021-12-28,43
S10,2021-12-28,64
S11,2021-12-28,21
S12,2021-12-28,50
S13,2021-12-28,30
S14,2021-12-28,44
S15,2021-12-28,19
S1,2021-12-29,13
S2,2021-12-29,60
S3,2021-12-29,55
S4,2021-12-29,47
S5,2021-12-29,53
S6,2021-12-29,58
S7,2021-12-29,37
S8,2021-12-29,15
S9,2021-12-29,22
S10,2021-12-29,57
S11,2021-12-29,26
S12,2021-12-29,15
S13,2021-12-29,24
S14,2021-12-29,37
S15,2021-12-29,33
S1,2021-12-30,22
S2,2021-12-30,38
S3,2021-12-30,22
S4,2021-12-30,18
S5,2021-12-30,55
S6,2021-12-30,29
S7,2021-12-30,20
S8,2021-12-30,35
S9,2021-12-30,33
S10,2021-12-30,51
S11,2021-12-30,21
S12,2021-12-30,63
S13,2021-12-30,26
S14,2021-12-30,59
S15,2021-12-30,34
S1,2021-12-31,39
S2,2021-12-31,61
S3,2021-12-31,32
S4,2021-12-31,18
S5,2021-12-31,23
S6,2021-12-31,17
S7,2021-12-31,64
S8,2021-12-31,10
S9,2021-12-31,34
S10,2021-12-31,18
S11,2021-12-31,59
S12,2021-12-31,55
S13,2021-12-31,22
S14,2021-12-31,60
S15,2021-12-31,51
S1,2022-01-01,21
S2,2022-01-01,26
S3,2022-01-01,32
S4,2022-01-01,19
S5,2022-01-01,52
S6,2022-01-01,48
S7,2022-01-01,37
S8,2022-01-01,22
S9,2022-01-01,54
S10,2022-01-01,54
S11,2022-01-01,57
S12,2022-01-01,35
S13,2022-01-01,32
S14,2022-01-01,60
S15,2022-01-01,42
S1,2022-01-02,60
S2,2022-01-02,20
S3,2022-01-02,21
S4,2022-01-02,53
S5,2022-01-02,27
S6,2022-01-02,30
S7,2022-01-02,47
S8,2022-01-02,16
S9,2022-01-02,23
S10,2022-01-02,25
S11,2022-01-02,23
S12,2022-01-02,38
S13,2022-01-02,53
S14,2022-01-02,64
S15,2022-01-02,60
S1,2022-01-03,39
S2,2022-01-03,62
S3,2022-01-03,39
S4,2022-01-03,46
S5,2022-01-03,39
S6,2022-01-03,60
S7,2022-01-03,41
S8,2022-01-03,17
S9,2022-01-03,16
S10,2022-01-03,51
S11,2022-01-03,11
S12,2022-01-03,48
S13,2022-01-03,42
S14,2022-01-03,28
S15,2022-01-03,30
S1,2022-01-04,47
S2,2022-01-04,42
S3,2022-01-04,14
S4,2022-01-04,57
S5,2022-01-04,23
S6,2022-01-04,49
S7,2022-01-04,43
S8,2022-01-04,33
S9,2022-01-04,42
S10,2022-01-04,31
S11,2022-01-04,38
S12,2022-01-04,19
S13,2022-01-04,18
S14,2022-01-04,58
S15,2022-01-04,39
S1,2022-01-05,19
S2,2022-01-05,49
S3,2022-01-05,22
S4,2022-01-05,58
S5,2022-01-05,25
S6,2022-01-05,59
S7,2022-01-05,61
S8,2022-01-05,50
S9,2022-01-05,30
S10,2022-01-05,46
S11,2022-01-05,28
S12,2022-01-05,12
S13,2022-01-05,14
S14,2022-01-05,12
S15,2022-01-05,26
S1,2022-01-06,46
S2,2022-01-06,15
S3,2022-01-06,53
S4,2022-01-06,58
S5,2022-01-06,43
S6,2022-01-06,46
S7,2022-01-06,34
S8,2022-01-06,60
S9,2022-01-06,51
S10,2022-01-06,21
S11,2022-01-06,60
S12,2022-01-06,39
S13,2022-01-06,61
S14,2022-01-06,25
S15,2022-01-06,11
S1,2022-01-07,51
S2,2022-01-07,32
S3,2022-01-07,23
S4,2022-01-07,42
S5,2022-01-07,41
S6,2022-01-07,26
S7,2022-01-07,36
S8,2022-01-07,48
S9,2022-01-07,13
S10,2022-01-07,35
S11,2022-01-07,50
S12,2022-01-07,56
S13,2022-01-07,48
S14,2022-01-07,21
S15,2022-01-07,59
S1,2022-01-08,46
S2,2022-01-08,38
S3,2022-01-08,31
S4,2022-01-08,26
S5,2022-01-08,49
S6,2022-01-08,33
S7,2022-01-08,31
S8,2022-01-08,25
S9,2022-01-08,24
S10,2022-01-08,57
S11,2022-01-08,50
S12,2022-01-08,54
S13,2022-01-08,35
S14,2022-01-08,47
S15,2022-01-08,29
S1,2022-01-09,30
S2,2022-01-09,64
S3,2022-01-09,34
S4,2022-01-09,29
S5,2022-01-09,60
S6,2022-01-09,61
S7,2022-01-09,54
S8,2022-01-09,37
S9,2022-01-09,36
S10,2022-01-09,64
S11,2022-01-09,19
S12,2022-01-09,31
S13,2022-01-09,49
S14,2022-01-09,32
S15,2022-01-09,57
S1,2022-01-10,54
S2,2022-01-10,50
S3,2022-01-10,48
S4,2022-01-10,57
S5,2022-01-10,40
S6,2022-01-10,31
S7,2022-01-10,17
S8,2022-01-10,45
S9,2022-01-10,41
S10,2022-01-10,42
S11,2022-01-10,29
S12,2022-01-10,16
S13,2022-01-10,63
S14,2022-01-10,49
S15,2022-01-10,56
S1,2022-01-11,37
S2,2022-01-11,11
S3,2022-01-11,11
S4,2022-01-11,48
S5,2022-01-11,14
S6,2022-01-11,51
S7,2022-01-11,32
S8,2022-01-11,29
S9,2022-01-11,26
S10,2022-01-11,62
S11,2022-01-11,57
S12,2022-01-11,11
S13,2022-01-11,59
S14,2022-01-11,26
S15,2022-01-11,40
S1,2022-01-12,12
S2,2022-01-12,46
S3,2022-01-12,57
S4,2022-01-12,31
S5,2022-01-12,13
S6,2022-01-12,10
S7,2022-01-12,15
S8,2022-01-12,42
S9,2022-01-12,17
S10,2022-01-12,63
S11,2022-01-12,22
S12,2022-01-12,28
S13,2022-01-12,58
S14,2022-01-12,52
S15,2022-01-12,40
S1,2022-01-13,55
S2,2022-01-13,55
S3,2022-01-13,52
